OrderItemID,OrderID,ItemID,ItemCode,OrderItemTypeID,Unit,UnitPrice,NumberOfUnits,Received,OrderNote,OrderComments,Leftover,ToOrder
50827,1662.0,4180,,2.0,300,0.0,,False,0.0,,,
50828,1662.0,5847,,2.0,100,0.0,,False,0.0,,,
50829,1662.0,1419,,2.0,50,0.0,,False,0.0,,,
50830,1662.0,7741,,2.0,100,0.0,,False,0.0,,,
50831,1662.0,7729,,2.0,100,0.0,,False,0.0,,,
50832,1662.0,8127,,2.0,150,0.0,,False,0.0,,,
50833,1662.0,4430,,2.0,150,0.0,,False,0.0,,,
50836,1663.0,8417,,3.0,32,0.0,,False,0.0,,,
50837,1663.0,2600,,3.0,72,0.0,,False,0.0,,,
50838,1663.0,7071,,3.0,300,0.0,,False,0.0,,,
50839,1663.0,2582,,3.0,72,0.0,,False,0.0,,,
50840,1663.0,1303,,3.0,50,0.0,,False,0.0,,,
50841,1663.0,7436,,3.0,50,0.0,,False,0.0,,,
50842,1663.0,5981,,3.0,32,0.0,,False,0.0,,,
50843,1663.0,6421,,3.0,50,0.0,,False,0.0,,,
50844,1663.0,4975,,3.0,32,0.0,,False,0.0,,,
50845,1663.0,8696,,3.0,100,0.0,,False,0.0,,,
50846,1632.0,8695,,2.0,50,0.0,,False,0.0,,,
50847,1664.0,8129,,2.0,840,0.0,,False,0.0,,,
50849,1664.0,8254,,2.0,840,0.0,,False,0.0,,,
50850,1664.0,8130,,2.0,840,0.0,,False,0.0,,,
50851,1664.0,8131,,2.0,1260,0.0,,False,0.0,,,
50852,1664.0,8275,,2.0,1260,0.0,,False,0.0,,,
50853,1664.0,8132,,2.0,840,0.0,,False,0.0,,,
50854,1664.0,8256,,2.0,1260,0.0,,False,0.0,,,
50855,1664.0,8276,,2.0,2520,0.0,,False,0.0,,,
50860,1664.0,8632,,2.0,420,0.0,,False,0.0,,,
50872,1664.0,8697,,2.0,420,0.0,,False,0.0,,,
50873,1664.0,8698,,2.0,420,0.0,,False,0.0,,,
50874,1664.0,8700,,2.0,420,0.0,,False,0.0,,,
50875,1664.0,8699,,2.0,420,0.0,,False,0.0,,,
50876,1664.0,4311,,2.0,420,0.0,,False,0.0,,,
50877,1664.0,1529,,2.0,420,0.0,,False,0.0,,,
50878,1664.0,8702,,2.0,420,0.0,,False,0.0,,,
50884,1664.0,7957,,2.0,432,0.0,,False,0.0,,,
50886,1664.0,5339,,2.0,432,0.0,,False,0.0,,,
50899,1658.0,3076,,2.0,200,,,False,0.0,,,
50900,1668.0,796,,3.0,21,0.0,,False,0.0,,,
50901,1668.0,5135,,3.0,21,0.0,,False,0.0,,,
50902,1664.0,4113,,2.0,420,0.0,,False,0.0,,,
50904,1664.0,8710,,2.0,420,0.0,,False,0.0,,,
50906,1634.0,8349,,2.0,100,0.0,,False,0.0,,,
50907,1624.0,2202,,2.0,300,0.0,,False,0.0,,,
50909,1631.0,8711,,2.0,50,,,False,0.0,,,
50911,1651.0,7033,,3.0,21,0.0,,False,0.0,,,
50912,1670.0,3527,,3.0,120,0.0,,False,0.0,,,
50913,1655.0,7240,,3.0,25,0.0,,False,0.0,,,
50915,1655.0,8240,,3.0,20,0.0,,False,0.0,,,
50916,1655.0,8713,,3.0,25,0.0,,False,0.0,,,
50917,1632.0,7778,,2.0,100,0.0,,False,0.0,,,
50919,1632.0,8716,,2.0,50,0.0,,False,0.0,,,
51110,1687.0,7991,,2.0,50,,,False,0.0,,,
51112,1687.0,7994,,2.0,25,,,False,0.0,,,
51115,1687.0,8410,,2.0,50,0.0,,False,0.0,,,
51117,1687.0,3330,,2.0,280,0.0,,False,0.0,,,
51118,1687.0,2145,,2.0,280,0.0,,False,0.0,,,
50920,1632.0,8715,,2.0,50,0.0,,False,0.0,,,
50921,1632.0,8714,,2.0,50,0.0,,False,0.0,,,
50922,1654.0,4254,,3.0,25,0.0,,False,0.0,,,
50924,1643.0,8717,,2.0,50,0.0,,False,0.0,,,
50925,1671.0,6770,,2.0,64,0.0,,False,0.0,,,
50926,1671.0,3331,,2.0,32,0.0,,False,0.0,,,
50927,1671.0,5859,,2.0,32,0.0,,False,0.0,,,
50928,1671.0,5858,,2.0,32,0.0,,False,0.0,,,
50930,1671.0,8720,,2.0,32,0.0,,False,0.0,,,
50931,1671.0,8719,,2.0,32,0.0,,False,0.0,,,
50932,1671.0,8718,,2.0,32,0.0,,False,0.0,,,
50933,1648.0,8721,,2.0,50,,,False,0.0,,,
50934,1672.0,2217,,2.0,72,0.0,,False,0.0,,,
50935,1672.0,7730,,2.0,72,0.0,,False,0.0,,,
50936,1672.0,5969,,2.0,144,0.0,,False,0.0,,,
50937,1628.0,4084,,2.0,100,0.0,,False,0.0,,,
50939,1628.0,8724,,2.0,50,0.0,,False,0.0,,,
50940,1628.0,8725,,2.0,50,0.0,,False,0.0,,,
50941,1628.0,8726,,2.0,50,0.0,,False,0.0,,,
50942,1628.0,8723,,2.0,25,0.0,,False,0.0,,,
50943,1663.0,6000,,3.0,50,0.0,,False,0.0,,,
50944,1673.0,1108,,3.0,72,0.0,,False,0.0,,,
50945,1666.0,8680,,2.0,50,0.0,,False,0.0,,,
50946,1666.0,5827,,2.0,50,0.0,,False,0.0,,,
50947,1666.0,5834,,2.0,50,0.0,,False,0.0,,,
50948,1659.0,8709,,2.0,100,0.0,,False,0.0,,,
50949,1659.0,8686,,2.0,50,0.0,,False,0.0,,,
50950,1619.0,4704,S-250,7.0,pkt,,2,False,0.0,,,
50951,1619.0,8731,S-646,7.0,pkt,,1,False,0.0,,,
50952,1619.0,8727,S-1860,7.0,pkt,,2,False,0.0,,,
50953,1619.0,8729,S-1934,7.0,pkt,,2,False,0.0,,,
50954,1619.0,8728,S-1775,7.0,pkt,,3,False,0.0,,,
50955,1619.0,8730,S-1925,7.0,pkt,,4,False,0.0,,,
50956,1622.0,5203,,17.0,1,,15,False,0.0,,,
50957,1622.0,8732,,17.0,1,,15,False,0.0,,,
50958,1622.0,8736,,19.0,1,,6,False,0.0,,,
50959,1622.0,8737,,19.0,1,,6,False,0.0,,,
50960,1622.0,8735,,31.0,1,,4,False,0.0,,,
51119,1687.0,2146,,2.0,280,0.0,,False,0.0,,,
51120,1687.0,2147,,2.0,280,0.0,,False,0.0,,,
51121,1687.0,2415,,2.0,25,0.0,,False,0.0,,,
51122,1687.0,8622,,2.0,50,0.0,,False,0.0,,,
51123,1687.0,8620,,2.0,50,0.0,,False,0.0,,,
51125,1687.0,8617,,2.0,50,0.0,,False,0.0,,,
51126,1688.0,6558,,2.0,150,0.0,,False,0.0,,,
51127,1688.0,6257,,2.0,100,0.0,,False,0.0,,,
51128,1688.0,6945,,2.0,50,0.0,,False,0.0,,,
51129,1688.0,102,,2.0,150,0.0,,False,0.0,,,
51130,1688.0,6255,,2.0,50,0.0,,False,0.0,,,
51131,1688.0,7645,,2.0,50,0.0,,False,0.0,,,
51132,1688.0,5265,,2.0,100,0.0,,False,0.0,,,
51134,1688.0,8219,,2.0,50,0.0,,False,0.0,,,
51135,1688.0,8220,,2.0,50,0.0,,False,0.0,,,
51136,1688.0,8221,,2.0,50,0.0,,False,0.0,,,
51137,1688.0,8225,,2.0,50,0.0,,False,0.0,,,
51139,1688.0,6944,,2.0,100,0.0,,False,0.0,,,
51140,1688.0,7398,,2.0,50,0.0,,False,0.0,,,
51141,1688.0,5235,,2.0,100,0.0,,False,0.0,,,
51142,1689.0,8712,,3.0,25,0.0,,False,0.0,,,
51143,1689.0,3031,,3.0,30,0.0,,False,0.0,,,
51145,1689.0,1035,,3.0,25,0.0,,False,0.0,,,
51146,1689.0,1079,,3.0,20,0.0,,False,0.0,,,
51147,1689.0,5074,,3.0,30,0.0,,False,0.0,,,
51148,1689.0,2967,,3.0,30,0.0,,False,0.0,,,
51149,1689.0,3258,,3.0,60,0.0,,False,0.0,,,
51150,1689.0,7246,,3.0,25,0.0,,False,0.0,,,
51151,1689.0,1425,,3.0,25,0.0,,False,0.0,,,
51152,1689.0,1030,,3.0,30,0.0,,False,0.0,,,
51153,1689.0,7361,,3.0,20,0.0,,False,0.0,,,
51154,1689.0,4700,,3.0,20,0.0,,False,0.0,,,
51155,1689.0,6003,,3.0,20,0.0,,False,0.0,,,
51156,1689.0,4891,,3.0,20,0.0,,False,0.0,,,
51157,1689.0,3747,,3.0,40,0.0,,False,0.0,,,
51159,1689.0,5459,,3.0,20,0.0,,False,0.0,,,
51160,1689.0,995,,3.0,25,0.0,,False,0.0,,,
51161,1689.0,5482,,3.0,20,0.0,,False,0.0,,,
51162,1689.0,8106,,3.0,20,0.0,,False,0.0,,,
51164,1689.0,999,,3.0,25,0.0,,False,0.0,,,
51165,1689.0,1002,,3.0,20,0.0,,False,0.0,,,
51166,1689.0,8303,,3.0,20,0.0,,False,0.0,,,
51167,1690.0,8239,,3.0,20,0.0,,False,0.0,,,
51169,1690.0,8238,,3.0,20,0.0,,False,0.0,,,
51170,1690.0,7853,,3.0,20,0.0,,False,0.0,,,
51171,1690.0,7854,,3.0,20,0.0,,False,0.0,,,
51173,1690.0,7230,,3.0,40,0.0,,False,0.0,,,
51174,1690.0,817,,3.0,25,0.0,,False,0.0,,,
51175,1690.0,834,,3.0,25,0.0,,False,0.0,,,
51176,1690.0,833,,3.0,25,0.0,,False,0.0,,,
51178,1690.0,7988,,3.0,30,0.0,,False,0.0,,,
51179,1690.0,896,,3.0,30,0.0,,False,0.0,,,
51180,1690.0,7143,,3.0,30,0.0,,False,0.0,,,
51181,1690.0,7362,,3.0,25,0.0,,False,0.0,,,
51182,1690.0,3403,,3.0,30,0.0,,False,0.0,,,
51183,1690.0,938,,3.0,30,0.0,,False,0.0,,,
51184,1690.0,7551,,3.0,25,0.0,,False,0.0,,,
51186,1690.0,982,,3.0,50,0.0,,False,0.0,,,
51187,1690.0,7244,,3.0,20,0.0,,False,0.0,,,
51188,1690.0,7606,,3.0,20,0.0,,False,0.0,,,
51189,1690.0,1039,,3.0,30,0.0,,False,0.0,,,
51190,1690.0,3312,,3.0,30,0.0,,False,0.0,,,
51191,1690.0,6826,,3.0,30,0.0,,False,0.0,,,
51192,1690.0,7555,,3.0,20,0.0,,False,0.0,,,
51193,1690.0,7254,,3.0,20,0.0,,False,0.0,,,
51194,1690.0,7458,,3.0,20,0.0,,False,0.0,,,
51195,1690.0,1057,,3.0,50,0.0,,False,0.0,,,
51196,1690.0,7255,,3.0,25,0.0,,False,0.0,,,
51197,1690.0,1071,,3.0,30,0.0,,False,0.0,,,
51198,1690.0,1073,,3.0,30,0.0,,False,0.0,,,
51199,1690.0,7761,,3.0,25,0.0,,False,0.0,,,
51200,1690.0,1085,,3.0,25,0.0,,False,0.0,,,
51201,1690.0,7758,,3.0,25,0.0,,False,0.0,,,
51202,1690.0,1132,,3.0,30,0.0,,False,0.0,,,
51203,1690.0,4291,,3.0,25,0.0,,False,0.0,,,
51204,1690.0,1138,,3.0,25,0.0,,False,0.0,,,
51205,1690.0,7436,,3.0,25,0.0,,False,0.0,,,
51206,1690.0,1576,,3.0,25,0.0,,False,0.0,,,
51207,1690.0,7859,,3.0,25,0.0,,False,0.0,,,
51209,1690.0,7563,,3.0,30,0.0,,False,0.0,,,
51210,1690.0,7862,,3.0,25,0.0,,False,0.0,,,
51211,1690.0,7564,,3.0,25,0.0,,False,0.0,,,
51212,1690.0,7367,,3.0,25,0.0,,False,0.0,,,
51214,1690.0,8103,,3.0,25,0.0,,False,0.0,,,
51215,1690.0,8105,,3.0,30,0.0,,False,0.0,,,
51216,1690.0,807,,3.0,30,0.0,,False,0.0,,,
51217,1690.0,8101,,3.0,25,0.0,,False,0.0,,,
51218,1690.0,8236,,3.0,25,0.0,,False,0.0,,,
51219,1690.0,8237,,3.0,25,0.0,,False,0.0,,,
51220,1690.0,8241,,3.0,25,0.0,,False,0.0,,,
51222,1690.0,8247,,3.0,25,0.0,,False,0.0,,,
51223,1690.0,8249,,3.0,30,0.0,,False,0.0,,,
51224,1690.0,8248,,3.0,25,0.0,,False,0.0,,,
51226,1690.0,5542,,3.0,25,0.0,,False,0.0,,,
51227,1690.0,7756,,3.0,20,0.0,,False,0.0,,,
51228,1690.0,7557,,3.0,25,0.0,,False,0.0,,,
51229,1690.0,8618,,3.0,25,0.0,,False,0.0,,,
51230,1690.0,8641,,3.0,30,0.0,,False,0.0,,,
51231,1690.0,978,,3.0,25,0.0,,False,0.0,,,
51232,1690.0,7552,,3.0,25,0.0,,False,0.0,,,
51233,1690.0,7549,,3.0,80,0.0,,False,0.0,,,
51234,1690.0,7240,,3.0,25,0.0,,False,0.0,,,
51235,1690.0,8240,,3.0,20,0.0,,False,0.0,,,
51236,1690.0,8713,,3.0,25,0.0,,False,0.0,,,
51237,1691.0,6478,,3.0,21,0.0,,False,0.0,,,
51238,1691.0,8098,,3.0,21,0.0,,False,0.0,,,
51239,1691.0,2515,,3.0,21,0.0,,False,0.0,,,
51240,1691.0,4901,,3.0,21,0.0,,False,0.0,,,
51241,1691.0,1400,,3.0,21,0.0,,False,0.0,,,
51242,1691.0,3270,,3.0,21,0.0,,False,0.0,,,
51243,1691.0,3810,,3.0,21,0.0,,False,0.0,,,
51244,1691.0,8478,,3.0,21,0.0,,False,0.0,,,
51245,1691.0,4945,,3.0,21,0.0,,False,0.0,,,
51246,1691.0,7033,,3.0,21,0.0,,False,0.0,,,
51250,1691.0,7255,,3.0,21,0.0,,False,0.0,,,
51251,1691.0,2939,,3.0,21,0.0,,False,0.0,,,
51252,1691.0,8156,,3.0,42,0.0,,False,0.0,,,
51253,1691.0,3471,,3.0,21,0.0,,False,0.0,,,
51254,1691.0,8822,,3.0,21,0.0,,False,0.0,,,
51257,1692.0,2418,,2.0,50,0.0,,False,0.0,,,
51258,1692.0,2421,,2.0,50,0.0,,False,0.0,,,
51259,1692.0,8665,,2.0,50,0.0,,False,0.0,,,
51260,1692.0,6947,,2.0,100,0.0,,False,0.0,,,
51261,1692.0,3885,,2.0,50,0.0,,False,0.0,,,
51262,1692.0,2805,,2.0,50,0.0,,False,0.0,,,
51263,1692.0,2334,,2.0,200,0.0,,False,0.0,,,
51264,1692.0,3164,,2.0,150,0.0,,False,0.0,,,
51265,1692.0,2398,,2.0,150,0.0,,False,0.0,,,
51266,1692.0,276,,2.0,150,0.0,,False,0.0,,,
51267,1692.0,4625,,2.0,300,0.0,,False,0.0,,,
51268,1692.0,2413,,2.0,250,0.0,,False,0.0,,,
51269,1692.0,8408,,2.0,50,0.0,,False,0.0,,,
51270,1692.0,8409,,2.0,50,0.0,,False,0.0,,,
51271,1692.0,8406,,2.0,50,0.0,,False,0.0,,,
51272,1692.0,8628,,2.0,100,0.0,,False,0.0,,,
51273,1692.0,8403,,2.0,100,0.0,,False,0.0,,,
51274,1692.0,8402,,2.0,100,0.0,,False,0.0,,,
51275,1692.0,8401,,2.0,100,0.0,,False,0.0,,,
51276,1692.0,8400,,2.0,100,0.0,,False,0.0,,,
51277,1692.0,8399,,2.0,100,0.0,,False,0.0,,,
51278,1692.0,8398,,2.0,100,0.0,,False,0.0,,,
51279,1692.0,8397,,2.0,150,0.0,,False,0.0,,,
51280,1692.0,8396,,2.0,100,0.0,,False,0.0,,,
51281,1692.0,8395,,2.0,100,0.0,,False,0.0,,,
51282,1692.0,8394,,2.0,100,0.0,,False,0.0,,,
51283,1692.0,8393,,2.0,100,0.0,,False,0.0,,,
51284,1692.0,8392,,2.0,100,0.0,,False,0.0,,,
51285,1692.0,8391,,2.0,100,0.0,,False,0.0,,,
51286,1692.0,8390,,2.0,100,0.0,,False,0.0,,,
51287,1692.0,8389,,2.0,100,0.0,,False,0.0,,,
51288,1692.0,8387,,2.0,50,0.0,,False,0.0,,,
51289,1692.0,8386,,2.0,50,0.0,,False,0.0,,,
51290,1692.0,8385,,2.0,50,0.0,,False,0.0,,,
51291,1692.0,8384,,2.0,50,0.0,,False,0.0,,,
51292,1692.0,8383,,2.0,50,0.0,,False,0.0,,,
51293,1692.0,8381,,2.0,100,0.0,,False,0.0,,,
51294,1692.0,8379,,2.0,100,0.0,,False,0.0,,,
51296,1692.0,2595,,2.0,200,0.0,,False,0.0,,,
51297,1692.0,8222,,2.0,50,0.0,,False,0.0,,,
51298,1692.0,8340,,2.0,250,0.0,,False,0.0,,,
51299,1692.0,8341,,2.0,150,0.0,,False,0.0,,,
51300,1692.0,8513,,2.0,50,0.0,,False,0.0,,,
51301,1692.0,8343,,2.0,200,0.0,,False,0.0,,,
51302,1692.0,8344,,2.0,50,0.0,,False,0.0,,,
51303,1692.0,8346,,2.0,50,0.0,,False,0.0,,,
51305,1692.0,8514,,2.0,50,0.0,,False,0.0,,,
51308,1692.0,8352,,2.0,150,0.0,,False,0.0,,,
51309,1692.0,7668,,2.0,200,0.0,,False,0.0,,,
51310,1692.0,7669,,2.0,150,0.0,,False,0.0,,,
51311,1692.0,2379,,2.0,200,0.0,,False,0.0,,,
51312,1692.0,6922,,2.0,50,0.0,,False,0.0,,,
51315,1692.0,8347,,2.0,100,0.0,,False,0.0,,,
51317,1693.0,5990,,2.0,150,,,False,0.0,,,
51318,1693.0,3894,,2.0,200,,,False,0.0,,,
51320,1693.0,6228,,2.0,100,,,False,0.0,,,
51321,1693.0,6250,,2.0,200,,,False,0.0,,,
51322,1693.0,5137,,2.0,50,,,False,0.0,,,
51323,1693.0,2801,,2.0,50,,,False,0.0,,,
51325,1693.0,5407,,2.0,200,,,False,0.0,,,
51326,1693.0,5840,,2.0,100,,,False,0.0,,,
51327,1693.0,4836,,2.0,100,,,False,0.0,,,
51328,1693.0,6561,,2.0,150,,,False,0.0,,,
51329,1693.0,7808,,2.0,50,,,False,0.0,,,
51330,1693.0,2977,,2.0,100,,,False,0.0,,,
51331,1693.0,7024,,2.0,150,,,False,0.0,,,
51332,1693.0,8711,,2.0,50,,,False,0.0,,,
51334,1693.0,8825,,2.0,50,,,False,0.0,,,
51335,1693.0,8826,,2.0,50,,,False,0.0,,,
51336,1693.0,5834,,2.0,50,,,False,0.0,,,
51338,1694.0,8669,,19.0,15,,,False,0.0,,,
51340,1694.0,8668,,19.0,15,,,False,0.0,,,
51341,1694.0,3951,,27.0,60,,,False,0.0,,,
51342,1694.0,8001,,26.0,90,,,False,0.0,,,
51343,1694.0,8673,,19.0,35,,,False,0.0,,,
51344,1694.0,8673,,26.0,20,,,False,0.0,,,
51345,1694.0,6784,,26.0,35,,,False,0.0,,,
51346,1694.0,6785,,19.0,25,,,False,0.0,,,
51347,1694.0,6785,,26.0,20,,,False,0.0,,,
51348,1694.0,229,,26.0,25,,,False,0.0,,,
51349,1694.0,4812,,19.0,16,,,False,0.0,,,
51350,1694.0,6787,,19.0,15,,,False,0.0,,,
51352,1694.0,7429,,26.0,5,,,False,0.0,,,
51353,1694.0,8672,,19.0,5,,,False,0.0,,,
51355,1694.0,7280,,19.0,15,,,False,0.0,,,
51356,1694.0,8371,,26.0,25,,,False,0.0,,,
51357,1694.0,7618,,13.0,15,,,False,0.0,,,
51358,1694.0,8668,,26.0,15,,,False,0.0,,,
51359,1694.0,8772,,26.0,20,,,False,0.0,,,
51360,1694.0,8827,,26.0,10,,,False,0.0,,,
51361,1694.0,8828,,19.0,15,,,False,0.0,,,
51362,1695.0,7640,,2.0,300,0.0,,False,0.0,,,
51363,1695.0,6310,,2.0,50,0.0,,False,0.0,,,
51364,1695.0,7125,,2.0,50,0.0,,False,0.0,,,
51365,1695.0,1417,,2.0,50,0.0,,False,0.0,,,
51366,1695.0,2401,,2.0,50,0.0,,False,0.0,,,
51367,1695.0,7800,,2.0,50,0.0,,False,0.0,,,
51368,1695.0,7610,,2.0,50,0.0,,False,0.0,,,
51369,1695.0,4240,,2.0,50,0.0,,False,0.0,,,
51371,1695.0,1129,,2.0,50,0.0,,False,0.0,,,
51372,1695.0,2400,,2.0,150,0.0,,False,0.0,,,
51373,1695.0,8717,,2.0,50,0.0,,False,0.0,,,
51374,1696.0,7302,,2.0,210,0.0,,False,0.0,,,
51375,1696.0,6605,,2.0,420,0.0,,False,0.0,,,
51376,1696.0,6600,,2.0,210,0.0,,False,0.0,,,
51377,1696.0,7102,,2.0,210,0.0,,False,0.0,,,
51378,1696.0,4783,,2.0,420,0.0,,False,0.0,,,
51379,1696.0,6917,,2.0,210,0.0,,False,0.0,,,
51380,1696.0,6603,,2.0,210,0.0,,False,0.0,,,
51381,1696.0,6604,,2.0,210,0.0,,False,0.0,,,
51382,1696.0,7525,,2.0,210,0.0,,False,0.0,,,
51383,1696.0,8226,,2.0,210,0.0,,False,0.0,,,
51384,1696.0,7929,,2.0,210,0.0,,False,0.0,,,
51385,1696.0,7103,,2.0,210,0.0,,False,0.0,,,
51386,1696.0,6599,,2.0,210,0.0,,False,0.0,,,
51387,1697.0,183,,2.0,300,0.0,,False,0.0,,,
51388,1697.0,2320,,2.0,200,0.0,,False,0.0,,,
51389,1697.0,2321,,2.0,100,0.0,,False,0.0,,,
51392,1697.0,8625,,2.0,100,0.0,,False,0.0,,,
51393,1697.0,8627,,2.0,50,0.0,,False,0.0,,,
51394,1697.0,2231,,2.0,51,0.0,,False,0.0,,,
51395,1697.0,8090,,2.0,150,0.0,,False,0.0,,,
51396,1697.0,8067,,2.0,51,0.0,,False,0.0,,,
51397,1697.0,8092,,2.0,51,0.0,,False,0.0,,,
51398,1697.0,3484,,2.0,153,0.0,,False,0.0,,,
51399,1697.0,7638,,2.0,51,0.0,,False,0.0,,,
51400,1697.0,3128,,2.0,51,0.0,,False,0.0,,,
51401,1697.0,8072,,2.0,51,0.0,,False,0.0,,,
51402,1697.0,8626,,2.0,50,0.0,,False,0.0,,,
51403,1697.0,8664,,2.0,300,0.0,,False,0.0,,,
51404,1697.0,7327,,2.0,100,0.0,,False,0.0,,,
51405,1699.0,6504,,3.0,100,0.0,,False,0.0,,,
51406,1700.0,3527,,3.0,120,0.0,,False,0.0,,,
51407,1701.0,7811,,3.0,8,,,False,0.0,,,
51408,1701.0,859,,3.0,8,,,False,0.0,,,
51409,1701.0,944,,3.0,32,,,False,0.0,,,
51411,1701.0,2975,,2.0,32,,,False,0.0,,,
51412,1701.0,7593,,3.0,32,,,False,0.0,,,
51413,1701.0,1109,,3.0,32,,,False,0.0,,,
51414,1701.0,1112,,3.0,32,,,False,0.0,,,
51415,1701.0,2494,,3.0,32,,,False,0.0,,,
51416,1701.0,7909,,3.0,16,,,False,0.0,,,
51417,1701.0,7825,,3.0,8,,,False,0.0,,,
51418,1701.0,7826,,3.0,8,,,False,0.0,,,
51419,1701.0,7910,,3.0,8,,,False,0.0,,,
51421,1701.0,7373,,3.0,8,,,False,0.0,,,
51422,1702.0,2210,,2.0,200,0.0,,False,0.0,,,
51423,1702.0,2211,,2.0,100,0.0,,False,0.0,,,
51424,1702.0,2208,,2.0,200,0.0,,False,0.0,,,
51425,1702.0,2264,,2.0,50,0.0,,False,0.0,,,
51426,1702.0,7045,,2.0,50,0.0,,False,0.0,,,
51427,1702.0,2258,,2.0,50,0.0,,False,0.0,,,
51428,1702.0,2255,,2.0,50,0.0,,False,0.0,,,
51429,1702.0,2261,,2.0,250,0.0,,False,0.0,,,
51430,1702.0,2242,,2.0,50,0.0,,False,0.0,,,
51431,1702.0,2439,,2.0,300,0.0,,False,0.0,,,
51432,1703.0,2157,,2.0,200,0.0,,False,0.0,,,
51433,1703.0,2190,,2.0,100,0.0,,False,0.0,,,
51434,1703.0,5267,,2.0,300,0.0,,False,0.0,,,
51435,1703.0,2207,,2.0,50,0.0,,False,0.0,,,
51436,1703.0,182,,2.0,50,0.0,,False,0.0,,,
51437,1703.0,5832,,2.0,50,0.0,,False,0.0,,,
51438,1703.0,7908,,2.0,100,0.0,,False,0.0,,,
51439,1703.0,2212,,2.0,50,0.0,,False,0.0,,,
51440,1703.0,5970,,2.0,100,0.0,,False,0.0,,,
51441,1703.0,2202,,2.0,200,0.0,,False,0.0,,,
51442,1704.0,146,,2.0,100,0.0,,False,0.0,,,
51443,1704.0,7896,,2.0,50,0.0,,False,0.0,,,
51444,1705.0,2157,,2.0,100,0.0,,False,0.0,,,
51445,1705.0,5967,,2.0,150,0.0,,False,0.0,,,
51446,1705.0,7398,,2.0,150,0.0,,False,0.0,,,
51447,1705.0,2866,,2.0,150,0.0,,False,0.0,,,
51448,1705.0,5775,,2.0,150,0.0,,False,0.0,,,
51449,1705.0,2867,,2.0,200,0.0,,False,0.0,,,
51450,1705.0,5235,,2.0,100,0.0,,False,0.0,,,
51451,1705.0,2158,,2.0,150,0.0,,False,0.0,,,
51452,1706.0,8570,,2.0,100,0.0,,False,0.0,,,
51453,1706.0,3128,,2.0,50,0.0,,False,0.0,,,
51454,1706.0,8327,,2.0,50,0.0,,False,0.0,,,
51455,1706.0,8329,,2.0,50,0.0,,False,0.0,,,
51456,1706.0,8330,,2.0,50,0.0,,False,0.0,,,
51457,1706.0,8332,,2.0,50,0.0,,False,0.0,,,
51458,1706.0,6262,,2.0,100,0.0,,False,0.0,,,
51459,1706.0,7774,,2.0,100,0.0,,False,0.0,,,
51465,1706.0,8353,,2.0,900,0.0,,False,0.0,,,
51466,1706.0,6944,,2.0,100,0.0,,False,0.0,,,
51467,1706.0,8509,,2.0,100,0.0,,False,0.0,,,
51468,1706.0,8510,,2.0,50,0.0,,False,0.0,,,
51469,1706.0,8511,,2.0,50,0.0,,False,0.0,,,
51470,1706.0,2118,,2.0,100,0.0,,False,0.0,,,
51473,1706.0,6562,,2.0,150,0.0,,False,0.0,,,
51474,1706.0,8317,,2.0,100,0.0,,False,0.0,,,
51475,1706.0,8318,,2.0,150,0.0,,False,0.0,,,
51476,1706.0,8319,,2.0,150,0.0,,False,0.0,,,
51477,1706.0,8320,,2.0,150,0.0,,False,0.0,,,
51481,1706.0,8325,,2.0,150,0.0,,False,0.0,,,
51482,1706.0,8326,,2.0,150,0.0,,False,0.0,,,
51483,1706.0,2438,,2.0,100,0.0,,False,0.0,,,
51484,1706.0,8568,,2.0,100,0.0,,False,0.0,,,
51485,1706.0,7987,,2.0,100,0.0,,False,0.0,,,
51486,1706.0,8543,,2.0,50,0.0,,False,0.0,,,
51488,1706.0,7968,,2.0,50,0.0,,False,0.0,,,
51489,1706.0,7969,,2.0,100,0.0,,False,0.0,,,
51490,1706.0,7830,,2.0,100,0.0,,False,0.0,,,
51491,1706.0,7771,,2.0,50,0.0,,False,0.0,,,
51492,1706.0,7831,,2.0,50,0.0,,False,0.0,,,
51493,1706.0,7913,,2.0,50,0.0,,False,0.0,,,
51494,1706.0,8164,,2.0,50,0.0,,False,0.0,,,
51495,1706.0,8009,,2.0,50,0.0,,False,0.0,,,
51496,1706.0,7319,,2.0,50,0.0,,False,0.0,,,
51497,1706.0,7321,,2.0,50,0.0,,False,0.0,,,
51498,1706.0,7322,,2.0,100,0.0,,False,0.0,,,
51499,1706.0,7655,,2.0,50,0.0,,False,0.0,,,
51500,1706.0,7916,,2.0,50,0.0,,False,0.0,,,
51501,1706.0,8631,,2.0,50,0.0,,False,0.0,,,
51502,1706.0,7917,,2.0,100,0.0,,False,0.0,,,
51503,1706.0,8011,,2.0,50,0.0,,False,0.0,,,
51504,1706.0,6640,,2.0,50,0.0,,False,0.0,,,
51505,1706.0,6905,,2.0,50,0.0,,False,0.0,,,
51506,1706.0,6904,,2.0,50,0.0,,False,0.0,,,
51507,1706.0,7318,,2.0,50,0.0,,False,0.0,,,
51508,1706.0,8400,,2.0,50,0.0,,False,0.0,,,
51509,1706.0,8394,,2.0,50,0.0,,False,0.0,,,
51510,1706.0,8401,,2.0,50,0.0,,False,0.0,,,
51511,1706.0,8398,,2.0,50,0.0,,False,0.0,,,
51513,1706.0,8572,,2.0,50,0.0,,False,0.0,,,
51514,1706.0,7399,,2.0,150,0.0,,False,0.0,,,
