InventoryID,DateCounted,ItemID,UnitID,NumberOfUnits,InventoryComments,LocationID
423,10/20/05 0:00,3550,19,4,,
424,10/20/05 0:00,3254,19,1,,
425,10/20/05 0:00,1421,19,8,,
426,10/20/05 0:00,983,19,2,,
427,10/20/05 0:00,3144,19,1,,
428,10/20/05 0:00,2537,19,3,,
429,10/20/05 0:00,3740,19,1,,
430,10/20/05 0:00,2538,19,31,,
431,10/20/05 0:00,2953,19,20,,
432,10/20/05 0:00,2954,19,23,,
433,10/20/05 0:00,1422,19,21,,
434,10/20/05 0:00,985,19,24,,
435,10/20/05 0:00,3288,19,8,,
436,10/20/05 0:00,3735,19,4,,
437,10/20/05 0:00,1127,19,18,,
438,10/20/05 0:00,2492,19,4,,
439,10/20/05 0:00,997,19,37,,
440,10/20/05 0:00,999,19,12,,
441,10/20/05 0:00,992,19,8,,
442,10/20/05 0:00,1221,19,8,,
443,10/20/05 0:00,1070,19,24,,
444,10/20/05 0:00,1460,19,17,,
445,10/20/05 0:00,3859,19,44,tojen- 16,
446,10/20/05 0:00,831,19,20,,
447,10/20/05 0:00,834,19,35,,
448,10/20/05 0:00,828,19,12,,
449,10/20/05 0:00,833,19,25,,
450,10/20/05 0:00,2396,19,39,,
451,10/20/05 0:00,856,19,9,,
452,10/20/05 0:00,924,19,6,,
453,10/20/05 0:00,2945,19,10,,
454,10/20/05 0:00,3956,19,6,,
455,10/20/05 0:00,3957,19,6,,
456,10/20/05 0:00,848,19,3,,
457,10/20/05 0:00,847,19,1,,
458,10/20/05 0:00,3546,19,1,,
459,10/20/05 0:00,2946,19,1,,
460,10/20/05 0:00,3547,19,1,,
461,10/20/05 0:00,3104,19,17,,
462,10/20/05 0:00,1179,19,44,,
463,10/20/05 0:00,2567,19,43,,
464,10/20/05 0:00,1180,19,11,,
465,10/20/05 0:00,919,19,19,,
466,10/20/05 0:00,922,19,24,,
467,10/20/05 0:00,827,19,18,,
468,10/20/05 0:00,829,19,7,,
469,10/20/05 0:00,3948,19,11,,
470,10/20/05 0:00,856,19,11,,
471,10/20/05 0:00,2563,19,4,,
472,10/20/05 0:00,1622,19,1,,
473,10/20/05 0:00,2579,19,23,,
474,10/20/05 0:00,3205,19,15,,
475,10/20/05 0:00,2575,19,6,,
476,10/20/05 0:00,2416,19,52,,
477,10/20/05 0:00,1126,19,5,,
478,10/20/05 0:00,3735,19,2,,
479,10/20/05 0:00,2657,19,12,,
480,10/20/05 0:00,3956,19,8,miscellaneous 6,
481,10/20/05 0:00,3845,19,26,,
482,10/20/05 0:00,808,19,64,,
483,10/20/05 0:00,803,19,6,,
484,10/20/05 0:00,3171,19,15,,
485,10/20/05 0:00,1417,19,2,,
486,10/20/05 0:00,2985,19,12,,
487,10/20/05 0:00,856,19,11,,
488,10/20/05 0:00,1185,19,7,,
489,10/20/05 0:00,1221,19,8,,
490,10/20/05 0:00,2672,19,16,,
491,10/20/05 0:00,1345,19,8,,
492,10/20/05 0:00,3256,19,12,,
493,10/20/05 0:00,1010,19,6,,
494,10/20/05 0:00,882,19,7,,
495,10/20/05 0:00,868,19,1,,
496,10/20/05 0:00,878,19,2,,
497,10/20/05 0:00,876,19,4,,
498,10/20/05 0:00,2497,19,1,,
499,10/20/05 0:00,2499,19,1,,
500,10/20/05 0:00,872,19,2,,
501,10/20/05 0:00,884,19,2,,
502,10/20/05 0:00,3744,19,1,,
503,10/20/05 0:00,1077,19,4,,
504,10/20/05 0:00,1082,19,1,,
505,10/20/05 0:00,3743,19,1,,
506,10/20/05 0:00,3732,19,8,,
507,10/20/05 0:00,1037,19,11,MISCELLANEOUS 2,
508,10/20/05 0:00,2572,19,4,,
509,10/20/05 0:00,867,19,2,,
510,10/20/05 0:00,3427,19,3,,
511,10/20/05 0:00,865,19,4,,
512,10/20/05 0:00,2523,19,5,,
513,10/20/05 0:00,910,19,7,,
514,10/20/05 0:00,911,19,5,MISCELLANEOUS 5,
515,5/7/07 0:00,4260,19,13,,
516,5/7/07 0:00,1305,19,8,,
517,5/7/07 0:00,4262,19,1,,
518,5/7/07 0:00,1574,19,3,,
519,5/7/07 0:00,1144,19,6,,
520,5/7/07 0:00,1589,19,20,,
521,5/7/07 0:00,1449,19,1,,
522,5/7/07 0:00,2566,19,4,,
523,5/7/07 0:00,1173,19,5,,
524,5/7/07 0:00,1145,19,16,,
525,5/7/07 0:00,1146,19,4,,
526,5/7/07 0:00,362,19,26,,
527,5/7/07 0:00,4297,19,5,,
528,5/7/07 0:00,1554,19,8,,
529,5/7/07 0:00,3962,19,3,,
530,5/7/07 0:00,1218,19,17,,
531,5/7/07 0:00,3200,19,32,,
532,5/7/07 0:00,4175,19,26,,
533,5/7/07 0:00,1179,19,44,,
534,5/7/07 0:00,1221,19,15,,
535,5/7/07 0:00,3528,19,12,,
536,5/7/07 0:00,989,19,4,,
537,5/7/07 0:00,4289,19,2,,
538,5/7/07 0:00,3187,19,4,,
539,5/7/07 0:00,3356,19,10,,
540,5/7/07 0:00,2567,19,34,,
541,5/7/07 0:00,1182,19,2,,
542,5/7/07 0:00,3205,19,6,,
543,5/7/07 0:00,1180,19,8,,
544,5/7/07 0:00,1015,19,18,,
545,5/7/07 0:00,2544,19,2,,
546,5/7/07 0:00,3274,19,11,,
547,5/7/07 0:00,1162,19,33,,
548,5/7/07 0:00,3713,19,5,,
549,5/7/07 0:00,3781,19,8,,
550,5/7/07 0:00,4174,19,35,,
551,5/7/07 0:00,1157,19,58,,
552,5/7/07 0:00,1132,19,77,,
553,5/7/07 0:00,1413,19,28,herb chives,
554,5/7/07 0:00,1076,19,6,,
555,5/7/07 0:00,3198,19,19,,
556,5/7/07 0:00,3308,19,13,or rosenkuppel?,
557,5/7/07 0:00,2413,19,3,,
558,5/7/07 0:00,3708,19,4,,
559,5/7/07 0:00,2568,19,1,,
560,5/7/07 0:00,1139,19,3,,
561,5/7/07 0:00,4291,19,3,,
562,5/7/07 0:00,3271,19,8,,
563,5/7/07 0:00,1138,19,10,,
564,5/7/07 0:00,2494,19,3,,
565,5/7/07 0:00,3783,19,20,,
566,5/7/07 0:00,1136,19,3,,
567,5/7/07 0:00,2652,19,9,,
568,5/7/07 0:00,898,19,12,,
569,5/7/07 0:00,2951,19,1,,
570,5/7/07 0:00,1425,19,16,,
571,5/7/07 0:00,2540,19,8,,
572,5/7/07 0:00,4164,19,10,,
573,5/7/07 0:00,2640,19,56,,
574,5/7/07 0:00,2530,19,7,,
575,5/7/07 0:00,3852,19,24,,
576,5/7/07 0:00,3695,19,7,,
577,5/7/07 0:00,1154,19,26,,
578,5/7/07 0:00,1085,19,43,,
579,5/7/07 0:00,4166,19,39,,
580,5/7/07 0:00,1290,19,19,,
581,5/7/07 0:00,3729,19,6,,
582,5/7/07 0:00,1687,19,3,or sweet dreams?,
583,5/7/07 0:00,896,19,4,,
584,5/7/07 0:00,1117,19,16,,
585,5/7/07 0:00,1283,19,12,,
586,5/7/07 0:00,4323,19,15,,
587,5/7/07 0:00,1034,19,5,,
588,5/7/07 0:00,1033,19,1,,
589,5/7/07 0:00,1577,19,20,,
590,5/7/07 0:00,1253,19,7,,
591,5/7/07 0:00,2646,19,31,,
592,5/7/07 0:00,1099,19,16,,
593,5/7/07 0:00,2501,19,4,,
594,5/7/07 0:00,1091,19,8,,
595,5/7/07 0:00,1089,19,16,,
596,5/7/07 0:00,1092,19,5,,
597,5/7/07 0:00,3854,19,8,,
598,5/7/07 0:00,2975,19,4,,
599,5/7/07 0:00,3196,19,4,,
600,5/7/07 0:00,3643,19,15,"""rose blush""",
601,5/7/07 0:00,3698,19,21,,
602,5/7/07 0:00,2752,19,24,,
603,5/7/07 0:00,3264,19,2,,
604,5/7/07 0:00,4281,19,9,,
605,5/7/07 0:00,2534,19,22,,
606,5/7/07 0:00,3730,19,7,,
607,5/7/07 0:00,3739,19,20,,
608,5/7/07 0:00,982,19,7,,
618,5/7/07 0:00,973,19,7,,
619,5/7/07 0:00,965,19,16,,
620,5/7/07 0:00,972,19,6,,
621,5/7/07 0:00,970,19,3,,
622,5/7/07 0:00,963,19,1,,
623,5/7/07 0:00,978,19,1,,
624,5/7/07 0:00,981,19,32,,
626,5/7/07 0:00,3731,19,6,,
627,5/7/07 0:00,2490,19,15,,
628,5/7/07 0:00,2489,19,3,,
629,5/7/07 0:00,2533,19,1,,
630,5/7/07 0:00,2531,19,2,,
631,5/7/07 0:00,2584,19,5,,
632,5/7/07 0:00,3527,19,34,,
633,5/7/07 0:00,4476,19,14,,
634,5/7/07 0:00,941,19,43,,
635,5/7/07 0:00,950,19,10,,
636,5/7/07 0:00,3262,19,6,,
637,5/7/07 0:00,944,19,7,,
638,5/7/07 0:00,945,19,2,,
639,5/7/07 0:00,951,19,9,,
640,5/7/07 0:00,943,19,14,,
641,5/7/07 0:00,4927,19,4,,
642,5/7/07 0:00,948,19,5,,
643,5/7/07 0:00,3312,19,26,,
644,5/7/07 0:00,4185,19,57,,
645,5/7/07 0:00,4184,19,3,"Not sure if # is 215, 213, 295, 293, 21, 29, 5, or 3 - illegible",
646,5/7/07 0:00,4268,20,14,,
647,5/7/07 0:00,3182,19,17,,
648,5/7/07 0:00,3256,19,3,,
649,5/7/07 0:00,4258,19,16,,
650,5/7/07 0:00,4353,19,13,"""hot chocolate"" was written",
651,5/7/07 0:00,4161,19,14,,
652,5/7/07 0:00,1466,19,19,,
653,5/7/07 0:00,1468,19,11,,
654,5/7/07 0:00,2995,19,2,,
655,5/7/07 0:00,2878,19,4,,
656,5/7/07 0:00,1041,19,4,,
657,5/7/07 0:00,1394,19,56,,
658,5/7/07 0:00,2944,19,14,,
659,5/7/07 0:00,4169,19,7,,
660,5/7/07 0:00,939,19,6,,
661,5/7/07 0:00,185,19,16,,
662,5/7/07 0:00,4232,19,5,,
663,5/7/07 0:00,794,19,3,,
664,5/7/07 0:00,3420,19,4,,
665,5/7/07 0:00,4186,19,6,,
666,5/7/07 0:00,796,19,8,,
667,5/7/07 0:00,4190,19,64,or green? - doesn't specify which polychroma it is,
668,5/7/07 0:00,4273,19,17,,
669,5/7/07 0:00,933,19,17,,
670,5/7/07 0:00,3850,19,12,,
671,5/7/07 0:00,3133,19,20,,
672,5/7/07 0:00,3785,19,22,,
673,5/7/07 0:00,1398,19,24,,
674,5/7/07 0:00,3222,19,45,,
675,5/7/07 0:00,3171,19,17,,
676,5/7/07 0:00,2597,19,6,,
677,5/7/07 0:00,2638,19,11,,
678,5/7/07 0:00,913,19,7,,
679,5/7/07 0:00,806,19,10,,
680,5/7/07 0:00,1424,19,2,"listed as ""doubles rose""",
681,5/7/07 0:00,3737,19,1,,
682,5/7/07 0:00,918,19,1,,
683,5/7/07 0:00,2600,19,5,,
684,5/7/07 0:00,3428,19,8,,
685,5/7/07 0:00,1354,19,8,,
686,5/7/07 0:00,1353,19,15,,
687,5/7/07 0:00,1355,19,4,,
688,5/7/07 0:00,3309,19,16,,
689,5/7/07 0:00,3724,19,8,,
690,5/7/07 0:00,3425,19,64,,
691,5/7/07 0:00,3844,19,20,,
692,5/7/07 0:00,953,19,7,,
693,5/7/07 0:00,955,19,6,,
694,5/7/07 0:00,1154,19,14,,
695,5/7/07 0:00,4261,19,15,,
696,5/7/07 0:00,4294,19,3,,
697,5/7/07 0:00,2872,19,66,"unspecified, WHICH delphinium",
698,5/7/07 0:00,1349,19,28,not sure 28 or 8,
699,5/7/07 0:00,854,19,10,,
700,5/7/07 0:00,855,19,6,,
701,5/7/07 0:00,3540,19,2,"""peach-leaved blue""?",
702,5/7/07 0:00,3541,19,9,"""peach-leaved white""?",
703,5/7/07 0:00,4464,19,33,"""Purple Rain""",
704,5/7/07 0:00,1084,20,6,"""Blue Spire""",
705,5/7/07 0:00,1348,19,11,,
706,5/7/07 0:00,3188,19,5,,
707,5/7/07 0:00,1007,20,4,,
708,5/7/07 0:00,991,20,4,,
709,5/7/07 0:00,1002,20,1,,
710,5/7/07 0:00,1045,19,14,,
711,5/7/07 0:00,1471,19,7,,
712,5/7/07 0:00,2735,19,1,,
713,5/7/07 0:00,1074,19,6,,
714,5/7/07 0:00,1073,19,1,,
715,5/7/07 0:00,4187,19,40,,
716,5/7/07 0:00,1050,19,18,,
717,5/7/07 0:00,856,19,5,,
718,5/7/07 0:00,1071,19,1,,
719,5/7/07 0:00,2550,19,5,,
720,5/7/07 0:00,3135,19,20,,
721,5/7/07 0:00,3179,19,1,,
722,5/7/07 0:00,1279,19,1,,
723,5/7/07 0:00,1051,19,4,,
724,5/7/07 0:00,1052,19,8,,
725,5/7/07 0:00,1054,19,8,,
726,5/7/07 0:00,1055,19,2,,
727,5/7/07 0:00,3733,19,3,,
728,5/7/07 0:00,4191,19,16,,
729,5/7/07 0:00,1299,19,19,,
730,5/7/07 0:00,2580,19,7,,
731,5/7/07 0:00,2996,19,12,,
732,5/7/07 0:00,3684,19,15,,
733,5/7/07 0:00,3181,19,1,,
734,5/7/07 0:00,3748,19,6,,
735,5/7/07 0:00,3688,19,1,,
736,5/7/07 0:00,3471,19,4,,
737,5/7/07 0:00,3964,19,32,,
738,5/7/07 0:00,3709,19,18,,
739,5/7/07 0:00,1156,19,8,,
740,5/7/07 0:00,1164,19,1,,
741,5/7/07 0:00,1460,19,16,,
742,5/7/07 0:00,2734,19,5,,
743,5/7/07 0:00,3137,19,4,,
744,5/7/07 0:00,1622,19,3,,
745,5/7/07 0:00,1550,19,11,"listed as ""white"" - that sounded like Crown of Snow. . .",
746,5/7/07 0:00,2492,19,9,,
747,5/7/07 0:00,1417,19,10,"""yellow meadow rue""",
748,5/7/07 0:00,4467,19,12,,
749,5/7/07 0:00,3787,19,16,"1 orange, 5 white, 2 lt purple, 8 yellow",
750,5/7/07 0:00,1422,19,1,palace purple?,
751,5/7/07 0:00,2657,19,24,,
752,5/7/07 0:00,3711,19,5,,
753,5/7/07 0:00,938,19,6,,
754,5/7/07 0:00,919,19,4,,
755,5/7/07 0:00,920,19,3,,
756,5/7/07 0:00,3180,19,39,"""rusty pink"" - sounded autumnal",
757,5/7/07 0:00,4177,19,13,,
758,5/7/07 0:00,3206,19,6,,
759,5/7/07 0:00,3787,19,12,,
760,5/7/07 0:00,3254,19,8,,
761,5/7/07 0:00,1421,19,20,,
762,5/7/07 0:00,3550,19,11,,
763,5/7/07 0:00,2601,19,1,,
764,5/7/07 0:00,3144,19,3,,
765,5/7/07 0:00,3696,19,1,,
766,5/7/07 0:00,2569,19,2,Autumn fern,
767,5/7/07 0:00,4468,19,2,Japanese Sedge,
768,5/7/07 0:00,1070,19,53,,
769,5/7/07 0:00,996,19,1,,
770,5/7/07 0:00,997,19,3,,
771,5/7/07 0:00,1005,19,4,,
772,5/7/07 0:00,1000,19,1,,
773,5/7/07 0:00,1004,19,2,,
774,5/7/07 0:00,1002,19,7,,
775,5/7/07 0:00,999,19,8,,
776,5/7/07 0:00,1184,19,16,,
777,5/7/07 0:00,3202,19,10,,
778,5/7/07 0:00,1025,19,2,,
779,5/7/07 0:00,1026,19,1,,
780,5/7/07 0:00,828,19,2,,
781,5/7/07 0:00,803,19,5,,
782,5/7/07 0:00,804,19,3,,
783,5/7/07 0:00,808,19,72,,
784,5/7/07 0:00,4160,19,14,,
785,5/7/07 0:00,1278,19,16,,
786,5/7/07 0:00,2672,19,15,,
787,5/7/07 0:00,3723,19,8,,
788,5/7/07 0:00,1120,19,4,,
789,5/7/07 0:00,1088,19,2,,
792,10/23/07 0:00,4949,19,7,,
793,10/23/07 0:00,4961,19,6,,
794,10/23/07 0:00,1120,19,1,,
795,10/23/07 0:00,4960,19,4,,
796,10/23/07 0:00,1048,19,3,,
797,10/23/07 0:00,838,19,3,,
798,10/23/07 0:00,4953,19,4,,
799,10/23/07 0:00,912,19,9,,
800,10/23/07 0:00,794,19,5,,
801,10/23/07 0:00,2598,19,2,,
802,10/23/07 0:00,4897,19,12,,
803,10/23/07 0:00,2596,19,4,,
804,10/23/07 0:00,803,19,2,,
805,10/23/07 0:00,805,20,3,,
806,10/23/07 0:00,4274,19,3,,
807,10/23/07 0:00,4969,19,8,,
808,10/23/07 0:00,4942,19,1,? Variety actually unknown,
809,10/23/07 0:00,3252,41,8,,
810,10/23/07 0:00,3844,19,40,,
811,10/23/07 0:00,3309,19,2,,
812,10/23/07 0:00,822,19,1,,
813,10/23/07 0:00,3249,19,3,,
814,10/23/07 0:00,3749,19,10,,
815,10/23/07 0:00,3273,19,11,,
816,10/23/07 0:00,4265,19,6,,
817,10/23/07 0:00,4322,19,7,,
818,10/23/07 0:00,844,20,3,,
819,10/23/07 0:00,4989,41,2,,
820,10/23/07 0:00,3310,20,22,,
821,10/23/07 0:00,3724,19,3,? Variety actually unknown,
822,10/23/07 0:00,3425,19,44,,
823,10/23/07 0:00,4630,19,7,,
824,10/23/07 0:00,4258,19,54,,
825,10/23/07 0:00,862,19,3,,
826,10/23/07 0:00,861,19,1,,
827,10/23/07 0:00,1362,19,1,,
828,10/23/07 0:00,865,20,12,NEED TO GET MORE IN EARLIER,
829,10/23/07 0:00,2500,20,3,Do some research and find out when to prune certain varieties,
830,10/23/07 0:00,2499,20,1,,
831,10/23/07 0:00,869,20,3,,
832,10/23/07 0:00,882,20,5,,
833,10/23/07 0:00,883,20,5,,
834,10/23/07 0:00,884,20,2,,
835,10/23/07 0:00,879,20,8,,
836,10/23/07 0:00,871,20,6,,
837,10/23/07 0:00,4255,41,1,,
838,10/23/07 0:00,873,20,5,,
839,10/23/07 0:00,888,20,3,,
840,10/23/07 0:00,878,20,5,,
841,10/23/07 0:00,4889,20,7,,
842,10/23/07 0:00,2498,20,4,? Variety actually unknown,
843,10/23/07 0:00,889,19,20,,
844,10/23/07 0:00,3729,19,11,,
845,10/23/07 0:00,896,19,18,,
846,10/23/07 0:00,4633,19,18,"looks nice after a frost, but not until",
847,10/23/07 0:00,2951,19,4,,
848,10/23/07 0:00,1282,19,6,,
849,10/23/07 0:00,4988,20,17,,
850,10/23/07 0:00,4890,19,2,,
851,10/23/07 0:00,910,19,4,? Variety actually unknown,
852,10/23/07 0:00,3182,19,6,,
853,10/23/07 0:00,907,19,1,,
854,10/23/07 0:00,3254,19,12,,
855,10/23/07 0:00,909,19,2,,
856,10/23/07 0:00,3550,19,14,,
857,10/23/07 0:00,911,20,2,,
858,10/23/07 0:00,910,20,11,,
859,10/23/07 0:00,4891,20,5,,
860,10/23/07 0:00,4466,19,1,,
861,10/23/07 0:00,4895,19,1,,
862,10/23/07 0:00,2600,19,6,,
863,10/23/07 0:00,913,19,2,,
864,10/23/07 0:00,4896,19,2,,
865,10/23/07 0:00,4634,19,7,STUPIDLY CUT BACK WHOOPS,
866,10/23/07 0:00,3863,19,22,,
867,10/23/07 0:00,4968,19,10,,
868,10/23/07 0:00,927,19,2,,
869,10/23/07 0:00,4190,19,9,,
870,10/23/07 0:00,933,19,41,,
871,10/23/07 0:00,4273,19,2,,
872,10/23/07 0:00,1400,19,30,,
873,10/23/07 0:00,934,20,4,,
874,10/23/07 0:00,941,19,18,,
875,10/23/07 0:00,3262,19,3,,
876,10/23/07 0:00,944,19,6,,
877,10/23/07 0:00,2528,19,2,,
878,10/23/07 0:00,3527,19,11,,
879,10/23/07 0:00,4927,19,6,,
880,10/23/07 0:00,951,19,1,,
881,10/23/07 0:00,1399,19,2,,
882,10/23/07 0:00,4451,19,11,? ACTUAL VARIETY UNKNOWN,
883,10/23/07 0:00,3184,19,1,,
884,10/23/07 0:00,929,19,4,,
885,10/23/07 0:00,929,20,10,,
886,10/23/07 0:00,954,20,10,,
887,10/23/07 0:00,4900,19,5,,
888,10/23/07 0:00,4901,19,5,,
889,10/23/07 0:00,3027,19,7,,
890,10/23/07 0:00,3852,19,16,,
891,10/23/07 0:00,4943,19,3,,
892,10/23/07 0:00,4944,19,10,,
893,10/23/07 0:00,956,19,4,? ACTUAL VARIETY UNKNOWN,
894,10/23/07 0:00,4904,19,11,,
895,10/23/07 0:00,4905,19,20,,
896,10/23/07 0:00,4281,19,1,,
897,10/23/07 0:00,978,19,9,,
898,10/23/07 0:00,968,19,5,,
899,10/23/07 0:00,982,19,3,,
900,10/23/07 0:00,2640,19,4,,
901,10/23/07 0:00,970,19,20,? ACTUAL VARIETY UNKNOWN,
902,10/23/07 0:00,963,19,5,,
903,10/23/07 0:00,981,19,10,,
904,10/23/07 0:00,4820,19,1,,
905,10/23/07 0:00,2601,19,14,,
906,10/23/07 0:00,4645,19,5,,
907,10/23/07 0:00,4688,19,3,,
908,10/23/07 0:00,4467,19,8,,
909,10/23/07 0:00,4690,19,2,,
910,10/23/07 0:00,3144,19,1,,
911,10/23/07 0:00,4922,19,2,,
912,10/23/07 0:00,4691,19,6,,
913,10/23/07 0:00,4692,19,6,,
914,10/23/07 0:00,4288,19,1,,
915,10/23/07 0:00,3528,19,15,,
916,10/23/07 0:00,4289,19,10,,
917,10/23/07 0:00,991,19,1,,
918,10/23/07 0:00,1007,19,8,,
919,10/23/07 0:00,997,19,12,? ACTUAL VARIETY UNKNOWN,
920,10/23/07 0:00,4693,19,12,,
921,10/23/07 0:00,3741,19,6,,
922,10/23/07 0:00,993,19,1,,
923,10/23/07 0:00,1009,19,3,,
924,10/23/07 0:00,4694,19,9,,
925,10/23/07 0:00,4695,19,9,,
926,10/23/07 0:00,998,19,8,,
927,10/23/07 0:00,4696,19,2,,
928,10/23/07 0:00,1001,19,3,,
929,10/23/07 0:00,1002,19,10,,
930,10/23/07 0:00,1003,19,4,,
931,10/23/07 0:00,1004,19,11,4 are hosta elegans,
932,10/23/07 0:00,1005,19,9,,
933,10/23/07 0:00,1006,19,9,,
934,10/23/07 0:00,1010,20,3,,
935,10/23/07 0:00,4997,20,1,,
936,10/23/07 0:00,4996,20,13,,
937,10/23/07 0:00,4998,20,26,,
938,10/23/07 0:00,4908,19,2,,
939,10/23/07 0:00,4909,19,4,,
940,10/23/07 0:00,2544,19,12,,
941,10/23/07 0:00,4473,19,4,,
942,10/23/07 0:00,1025,19,39,,
943,10/23/07 0:00,1026,19,18,,
944,10/23/07 0:00,1027,19,5,,
945,10/23/07 0:00,1024,19,3,,
946,10/23/07 0:00,1253,19,6,,
947,10/23/07 0:00,4323,19,3,,
948,10/23/07 0:00,3733,19,21,?Actual variety unknown,
949,10/23/07 0:00,4912,20,29,,
950,10/23/07 0:00,1036,20,15,,
951,10/23/07 0:00,1037,20,6,,
952,10/23/07 0:00,1043,19,6,,
953,10/23/07 0:00,3313,20,9,,
954,10/23/07 0:00,4935,20,15,,
955,10/23/07 0:00,3312,19,4,,
956,10/23/07 0:00,1051,19,19,,
957,10/23/07 0:00,2582,19,2,,
958,10/23/07 0:00,1055,19,14,,
959,10/23/07 0:00,4913,19,10,,
960,10/23/07 0:00,3313,19,2,I think it might be Morning Light,
961,10/23/07 0:00,4635,19,18,,
962,10/23/07 0:00,2944,20,10,,
963,10/23/07 0:00,1070,19,7,,
964,10/23/07 0:00,2985,20,10,,
965,10/23/07 0:00,1075,19,25,,
966,10/23/07 0:00,2550,19,1,,
967,10/23/07 0:00,4974,19,1,,
968,10/23/07 0:00,4701,20,2,,
969,10/23/07 0:00,3743,20,2,,
970,10/23/07 0:00,2552,20,2,,
971,10/23/07 0:00,4259,20,2,,
972,10/23/07 0:00,1085,20,6,,
973,10/23/07 0:00,1086,20,8,,
974,10/23/07 0:00,1092,19,18,,
975,10/23/07 0:00,2554,19,8,,
976,10/23/07 0:00,4994,20,28,,
977,10/23/07 0:00,3267,19,5,? Actual panniculata variety unknown,
978,10/23/07 0:00,2646,19,24,,
979,10/23/07 0:00,1114,19,5,,
980,10/23/07 0:00,4995,20,8,,
981,10/23/07 0:00,1554,19,11,,
982,10/23/07 0:00,1218,19,6,,
983,10/23/07 0:00,4714,19,19,,
984,10/23/07 0:00,1121,20,10,,
985,10/23/07 0:00,1121,41,3,,
986,10/23/07 0:00,4898,19,5,,
987,10/23/07 0:00,2492,19,15,,
988,10/23/07 0:00,2493,19,6,,
989,10/23/07 0:00,3274,19,16,,
991,10/23/07 0:00,4966,20,5,,
992,10/23/07 0:00,4926,20,33,,
993,10/23/07 0:00,4747,19,4,? Actual variety unknown,
994,10/23/07 0:00,4999,20,13,,
995,10/23/07 0:00,4291,19,1,,
996,10/23/07 0:00,1140,19,1,,
997,10/23/07 0:00,2494,19,2,,
998,10/23/07 0:00,1138,19,14,,
999,10/23/07 0:00,3200,19,15,,
1000,10/23/07 0:00,3271,19,4,,
1001,10/23/07 0:00,4993,20,8,,
1002,10/23/07 0:00,1145,19,7,,
1003,10/23/07 0:00,3748,19,10,,
1004,10/23/07 0:00,4939,20,16,,
1005,10/23/07 0:00,4916,19,3,,
1006,10/23/07 0:00,1149,19,5,,
1007,10/23/07 0:00,1154,19,61,,
1008,10/23/07 0:00,4917,19,8,,
1009,10/23/07 0:00,3142,19,7,,
1010,10/23/07 0:00,1576,19,11,,
1011,10/23/07 0:00,1162,19,11,,
1012,10/23/07 0:00,1164,19,5,,
1013,10/23/07 0:00,4296,19,3,,
1014,10/23/07 0:00,2566,19,1,,
1015,10/23/07 0:00,3471,19,14,? Actual Variety Unknown,
1016,10/23/07 0:00,1589,19,8,,
1017,10/23/07 0:00,2654,19,15,,
1018,10/23/07 0:00,4297,19,7,,
1019,10/23/07 0:00,4755,19,5,,
1020,10/23/07 0:00,4986,19,9,,
1021,10/23/07 0:00,1182,19,32,,
1022,10/23/07 0:00,3272,19,7,,
1023,10/23/07 0:00,4918,19,6,,
1024,10/23/07 0:00,2567,19,32,,
1025,10/23/07 0:00,2568,19,2,,
1026,10/23/07 0:00,1221,19,8,,
1027,10/23/07 0:00,4941,19,9,Many were accidentally hacked back,
1028,10/23/07 0:00,3176,19,2,,
1029,10/23/07 0:00,3680,19,3,,
1030,10/23/07 0:00,808,19,24,,
1031,10/23/07 0:00,3222,19,30,? 6 of these were actually variety unknown,
1032,10/23/07 0:00,1619,19,9,,
1033,10/23/07 0:00,1345,19,10,? Actual variety unknown,
1034,10/23/07 0:00,3135,19,1,,
1035,10/23/07 0:00,1276,19,22,,
1036,10/23/07 0:00,4801,19,14,,
1037,10/23/07 0:00,4160,19,12,,
1038,10/23/07 0:00,3684,19,6,,
1039,10/23/07 0:00,1204,19,23,,
1040,10/23/07 0:00,1203,19,47,,
1041,10/23/07 0:00,4886,19,2,,
1042,10/23/07 0:00,4886,19,22,,
1043,10/23/07 0:00,854,19,1,,
1044,10/23/07 0:00,3539,19,4,,
1045,10/23/07 0:00,852,19,20,,
1046,10/23/07 0:00,4725,19,18,,
1047,10/23/07 0:00,856,19,15,,
1048,10/23/07 0:00,3179,19,1,,
1049,10/23/07 0:00,2731,19,16,,
1050,10/23/07 0:00,858,19,8,,
1051,10/23/07 0:00,4166,19,24,,
1052,10/23/07 0:00,4723,19,24,,
1053,10/23/07 0:00,4726,19,7,,
1054,10/23/07 0:00,861,19,4,,
1055,10/23/07 0:00,4727,20,4,,
1056,10/23/07 0:00,2872,19,4,,
1057,10/23/07 0:00,1379,19,1,,
1058,10/23/07 0:00,4729,19,10,,
1059,10/23/07 0:00,4731,19,1,,
1060,10/23/07 0:00,1394,19,22,,
1061,10/23/07 0:00,4888,19,1,,
1062,10/23/07 0:00,4353,19,6,,
1063,10/23/07 0:00,1393,19,7,,
1064,10/23/07 0:00,1285,19,2,,
1065,10/23/07 0:00,4733,19,6,,
1066,10/23/07 0:00,4732,19,4,,
1067,10/23/07 0:00,1395,19,5,,
1068,10/23/07 0:00,2638,19,19,,
1069,10/23/07 0:00,3693,19,7,,
1070,10/23/07 0:00,4734,19,7,,
1071,10/23/07 0:00,3785,19,14,,
1072,10/23/07 0:00,1398,19,21,,
1073,10/23/07 0:00,2488,19,4,,
1074,10/23/07 0:00,3695,19,6,,
