ItemID,Inactive,Item,Variety,Color,ShouldStock,TypeID,LabelDescription,Definition,PictureLayout,PictureLink,SunConditions
2268,,Geranium,Amer. White Splash,,FALSE,6,"Ht. 18-24"" Excellent heat tolerance. Medium grower with medium green leaves and white blooms.",,,,sun.jpg
2269,,Geranium,Eclipse,Violet,FALSE,6,Violet blooms,,,,sun.jpg
2270,,Geranium,Amer.,Dark red,FALSE,6,"Ht. 18-24"" Excellent heat tolerance. Vigorous grower with medium green leaves and early dark red blooms.",,,,sun.jpg
2271,,Floribunda Geranium,Julia,,FALSE,6,"Coral flowers, medium green leaves with a light zone. (now Stardom Coral)",,,,sun.jpg
2272,,Floribunda Geranium,Lucille,,FALSE,6,"Salmon flowers, medium green leaves with a zone. (now Stardom Salmon)",,,,sun.jpg
2273,,Floribunda Geranium,Maureen,,FALSE,6,Salmon orange/ White bicolor flowers. Medium green leaves with a light zone. (now Stardom Orange Bicolor),,,,sun.jpg
2274,,Floribunda Geranium,Natalie,,FALSE,6,Deep lavender flowers. Dark green foliage with a light zone. (now Stardom Deep Lavender),,,,sun.jpg
2275,,Floribunda Geranium,Sophia,,FALSE,6,Candy pink flowers with a white eye. Medium dark green foliage with a light zone. (now Stardom Bright Pink),,,,sun.jpg
2276,,Seedling Geranium,,Red,FALSE,6,"Vigorous, early, uniform plants from seed. Red flowers.",,,,sun.jpg
2277,,Seedling Geranium,,Salmon,FALSE,6,"Vigorous, early, uniform plants from seed. Salmon flowers.",,,,sun.jpg
2278,,Seedling Geranium,,White,FALSE,6,"Vigorous, early, uniform plants from seed. White flowers.",,,,sun.jpg
2279,,Seedling Geranium,,Light Salmon,FALSE,6,"Vigorous, early, uniform plants from seed. Light salmon flowers",,,,sun.jpg
2280,,Seedling Geranium,,Bicolor,FALSE,6,"Vigorous, early, uniform plants from seed. Bright red flowers with a white eye. No zoning",,,,sun.jpg
2281,,Seedling Geranium,,Quicksilver,FALSE,6,"Vigorous, early, uniform plants from seed. Pastel silvery lavender. No zone",,,,sun.jpg
2282,,Seedling Geranium,,Violet,FALSE,6,"Vigorous, early, uniform plants from seed. Violet flowers",,,,sun.jpg
2283,,Seedling Geranium,,Hot Pink,FALSE,6,"Vigorous, early, uniform plants from seed. Hot pink blooms.",,,,sun.jpg
2284,,Floribunda Geranium,Stardom,Red,FALSE,6,"Deep scarlet red flowers, medium green foliage with a zone.",,,,sun.jpg
2290,,Helichrysum,Microphylla,,FALSE,6,"Mounding, nontrailing, small leaf variety",,,,sun.jpg
2291,,Helichrysum variegata,Seabreeze,Green,FALSE,6,Variegated. Light green leaves with a draker green center. Trailer.,,,,sun.jpg
2292,,Helichrysum,Icicles,,FALSE,6,"Ht. 12"" Upright compact habit. Long, narrow, velvety silver-colored foliage",,,,sun.jpg
2294,,Heliotrope,Fragrant Delite,Blue,FALSE,6,"Ht. 15-20"" Deep blue blooms, very fragrant.",,,,sun.jpg
2297,,Impatiens,Dazzler,White,FALSE,6,"Ht. 10-12"" Early large white flowers.",,,,pt-sun_shade.jpg
2298,,Impatiens New Guinea,Paradise Anguilla,Cherry Rose,FALSE,6,"Ht. 14-18"" Early cherry rose flowers, excellent branching and compact.",,,,pt-sun_shade.jpg
2299,,Impatiens New Guinea,Paradise Samoa,Pearl White,FALSE,6,"Ht. 14-18"" Early whitet flowers with a red eye, excellent branching and compact.",,,,pt-sun_shade.jpg
2300,,Impatiens New Guinea,Paradise Lanaii,Red,FALSE,6,"Ht. 14-18"" Early red flowers, excellent branching and compact.",,,,pt-sun_shade.jpg
2301,,Impatiens New Guinea,Paradise Moala,True Red,FALSE,6,"Ht. 14-18"" Early true red flowers, excellent branching and compact.",,,,pt-sun_shade.jpg
2302,,Impatiens New Guinea,Paradise Kiamara,Violet,FALSE,6,"Ht. 14-18"" Early violet flowers, excellent branching and compact.",,,,pt-sun_shade.jpg
2303,,Impatiens New Guinea,Paradise Woya,Lt. Pink,FALSE,6,"Ht. 14-18"" Early light pink flowers, excellent branching and compact.",,,,pt-sun_shade.jpg
2304,,Impatiens New Guinea,Pure Beauty Octavia,Lav/pur,FALSE,6,"Ht. 18-24"" Robust with good growth. Slightly larger than Paradise series. Lavender purple flowers.",,,,pt-sun_shade.jpg
2305,,Impatiens New Guinea,Pure Beauty Melissa,Lt. Coral,FALSE,6,"Ht. 18-24"" Robust with good growth. Slightly larger than Paradise series. Light coral purple flowers.",,,,pt-sun_shade.jpg
2306,,Impatiens New Guinea,Pure Beauty Marpesia,Scarlet,FALSE,6,"Ht. 18-24"" Robust with good growth. Slightly larger than Paradise series. Scarlet flowers.",,,,pt-sun_shade.jpg
2308,,Impatiens New Guinea,Paradise Tonga,Orchid on Blue,FALSE,6,"Ht. 14-18"" Early orchid on blue flowers, excellent branching and compact.",,,,pt-sun_shade.jpg
2309,,Impatiens New Guinea,Paradise Moorea,White,FALSE,6,"Ht. 14-18"" Early white flowers, excellent branching and compact.",,,,pt-sun_shade.jpg
2313,,Impatiens New Guinea,Pure Beauty Kallima,Lt. Pink,FALSE,6,"Ht. 18-24"" Robust with good growth. Slightly larger than Paradise series. Light pink flowers.",,,,pt-sun_shade.jpg
2314,,Impatiens Rosebud,Lavender Pink,Lavender Pink,FALSE,6,Shade to partial shade. Mounding plants with fully double lavender pink blooms on green foliage.,,,,pt-sun_shade.jpg
2315,,Impatiens Rosebud,Purple Magic,Purple,FALSE,6,Shade to partial shade. Mounding plants with fully double Dark purple blooms on green foliage.,,,,pt-sun_shade.jpg
2316,,Impatiens Rosebud,Red,Red,FALSE,6,Shade to partial shade. Mounding plants with fully double red blooms on green foliage.,,,,pt-sun_shade.jpg
2317,,Impatiens Rosebud,Rose,Rose,FALSE,6,Shade to partial shade. Mounding plants with fully double rose blooms on green foliage.,,,,pt-sun_shade.jpg
2318,,Impatiens Rosebud,Salmon,Salmon,FALSE,6,Shade to partial shade. Mounding plants with fully double salmon blooms on green foliage.,,,,pt-sun_shade.jpg
2319,,Impatiens Rosebud,White,White,FALSE,6,Shade to partial shade. Mounding plants with fully double white pink blooms on green foliage.,,,,pt-sun_shade.jpg
2320,,Ipomoea,Blackie,,FALSE,6,Sweet potato vine. Dark purple- black vine with distinct leaf. Great in mixed containers.,,,,part-sun_sun.jpg
2321,,Ipomoea,Marguerite,,FALSE,6,Sweet potato vine. Chartruese vine with heart-shaped leaf. Great in mixed containers.,,,,part-sun_sun.jpg
2322,,Ipomoea,Tricolor,,FALSE,6,Sweet potato vine. Green leaves with pink and white. Great in mixed containers.,,,,part-sun_sun.jpg
2324,,Lantana,Patriot rainbow,,FALSE,6,"Heat lover for the hot dry local, pungent fragrancy",,,,sun.jpg
2326,,Lavender,Munstead,Purple,FALSE,6,"Standard lavender cultivar to bed in New England, hardy to zone 4. Blue spikes on plants that can get up to 20""/season",,,,sun.jpg
2327,,Lemon Balm,,,FALSE,6,"Fragrant lemon balm  has tubular,white flowers and toothed, ovate green leaves. Use in cooking,teas, and potpourri",,,,part-sun_sun.jpg
2328,,Lemon verbena,,,FALSE,6,"Tricky grower,used in medicinals, pot potpourri",,,,sun.jpg
2329,,Lisianthus,Forever Blue,Blue,FALSE,6,"Ht. 8-10"" True deep blue blooms on top the compact plants.",,,,sun.jpg
2330,,Lobelia,Big Blue,Blue,FALSE,6,Early blue flower with a trailing habit-much more sturdy than the seed varieties,,,,part-sun_sun.jpg
2332,,Mimulus,,Light orange,FALSE,6,Tall and elegant -mimulus gives an upscale look to mixed containers-loves heat,,,,sun.jpg
2333,,Mimulus,,Yellow,FALSE,6,Tall and elegant -mimulus gives an upscale look to mixed containers-loves heat,,,,sun.jpg
2334,0,Mint,Spearmint,,FALSE,6,,,,,blank.jpg
2335,0,Mint,Pineapple,,FALSE,6,,,,,blank.jpg
2338,,Nemesia,Compact Innocence,White,FALSE,6,Mini snap dragon like flowers-extremely durable and cold tolerant-white-very fragrant,,,,all.jpg
2339,,Nemesia,Blue Bird,Blue,FALSE,6,Mini snap dragon like flowers-extremely durable and cold tolerant-blue,,,,all.jpg
2342,,Nemesia,Peach Sachet,Peach,FALSE,6,Sweet delicate fragrance -upright compact habit-great for accent color-peach,,,,part-sun_sun.jpg
2343,0,Oregano,TRUE,,FALSE,7,Culinary herb -deliciously scented,,,,blank.jpg
2344,,Osteospermum,Wildside,,FALSE,6,Deep rose pink with deep yellow center,,,,sun.jpg
2345,,Osteospermum,Super Sides Lavender Pink,,FALSE,6,Light lavender large flower-tall plant growth,,,,sun.jpg
2346,,Osteospermum,Super Sides Light Pink,,FALSE,6,Pink fading to white-tall plant growth,,,,sun.jpg
2347,,Osteospermum,Kalanga,Dark Pink,FALSE,6,Pink-dark burgundy center,,,,sun.jpg
2348,,Osteospermum,Nasinga purple,,FALSE,6,Purple medium growth habit,,,,sun.jpg
2349,,Osteospermum,Arctur,,FALSE,6,"Continuous blooms of dainty white petals surround cool blue pollen flecked centers-14-16""",,,,sun.jpg
2350,,Osteospermum,Mira,,FALSE,6,Vigorous medium growth in deep magenta,,,,sun.jpg
2351,,Osteospermum,Lemon Symphony,,FALSE,6,Great for hot summer and full sun-compact growth yellow with dark blue center,,,,sun.jpg
2352,,Osteospermum,Orange symphony,,FALSE,6,Orange with distinctive blue center-mounding versatile growth habit,,,,sun.jpg
2353,,Osteospermum,Cream Symphony,,FALSE,6,Exceptional performance in summer heat-compact full plant-distinctive deep blue centers,,,,part-sun_sun.jpg
2355,,Osteospermum,Malindi,,FALSE,6,Deep burgundy with a dark center-medium growth,,,,sun.jpg
2356,,Osteospermum,Sunny Silvia,,FALSE,6,Pinkie white bicolor with darker center,,,,sun.jpg
2357,,Osteospermum,Sunny Ingrid,,FALSE,6,Deep purple rose with darker center,,,,sun.jpg
2358,0,Oxalis,Triangularis,,FALSE,6,Dark red leaves with light pink bloom,,,,blank.jpg
2359,,Calibrachoa,Million Bells,Terra Cotta,FALSE,6,"Ht. 5"" mounding trailing habit. Terra cotta blooms in spring through fall.  Self cleaning.",,,,part-sun_sun.jpg
2360,,Calibrachoa,Million Bells Trailing,White,FALSE,6,"Ht. 5"" mounding trailing habit. White blooms in spring through fall.  Self cleaning.",,,,part-sun_sun.jpg
2361,,Calibrachoa,Million Bells,Cherry Pink,FALSE,6,"Ht. 5"" mounding trailing habit. Pinkish-red blooms in spring through fall.  Self cleaning.",,,,part-sun_sun.jpg
2367,,Calibrachoa,Million Bells Trailing,Blue,FALSE,6,"Ht. 5"" mounding trailing habit. Blue-purple blooms in spring through fall.  Self cleaning.",,,,part-sun_sun.jpg
2369,,Petunia,Surfina,White w/Blue Vein,FALSE,6,"Low maintenance, loves summer heat and sun. White flowers with blue veins.",,,,sun.jpg
2370,,Petunia,Surfina,Lime,FALSE,6,"Low maintenance, loves summer heat and sun. Light lime-yellow flowers.",,,,sun.jpg
2372,,Petunia,Surfina,Pink Vein,FALSE,6,"Low maintenance, loves summer heat and sun. Light pink flowers with dark pink veins.",,,,sun.jpg
2374,,Petunia,Surfina,Purple,FALSE,6,"Low maintenance, loves summer heat and sun. Purple-red flowers.",,,,sun.jpg
2378,,Petunia,Surfina,Blue,FALSE,6,"Low maintenance, loves summer heat and sun. Blue(violet) flowers.",,,,sun.jpg
2379,,Petunia,Surfina,Sky Blue,FALSE,6,"Low maintenance, loves summer heat and sun. Light blue-purple flowers.",,,,sun.jpg
2381,,Petunia,Supertunia Purple Sunspot,Purple,FALSE,6,"Vigorous trailing habit. Thrives in full sun, low maintenance plant with purple flowers.",,,,sun.jpg
2383,,Petunia,Supertunia Mini,Brilliant pink,FALSE,6,Early flowering. Mini pink flowers. Dense plant with great branching habit.,,,,sun.jpg
2385,,Petunia,Supertunia Double,Dark Blue,FALSE,6,"Vigorous trailing habit, heat and sun-loving, semi-double to double dark blue flowers.",,,,sun.jpg
2386,,Petunia,Supertunia Mini,Strawberry pink vein,FALSE,6,Early flowering. Mini strawberryflowers with dark veins.. Dense plant with great branching habit.,,,,sun.jpg
2387,,Petunia,Supertunia Mini,Blue,FALSE,6,Early flowering. Mini purple flowers. Dense plant with great branching habit.,,,,sun.jpg
2388,,Petunia,Supertunia Mini,Blue vein,FALSE,6,Early flowering. Mini light blue flowers with purple veins. Dense plant with great branching habit.,,,,sun.jpg
2390,,Petunia,Supertunia,White,FALSE,6,"Vigorous trailing habit. Thrives in full sun, low maintenance plant with white flowers.",,,,sun.jpg
2391,,Petunia,Supertunia,Lavender pink,FALSE,6,"Vigorous trailing habit. Thrives in full sun, low maintenance plant with lavender pink flowers.",,,,sun.jpg
2392,0,Portulaca,Yubi,Orange,FALSE,6,,,,,blank.jpg
2393,0,Portulaca,Yubi,Rose/red,FALSE,6,,,,,blank.jpg
2394,0,Portulaca,Yubi,Scarlet,FALSE,6,,,,,blank.jpg
2395,0,Portulaca,Yubi,Yellow,FALSE,6,,,,,blank.jpg
2396,,Primula,Pacific Giants Mix,,FALSE,6,"Ht. 6"" Mix of large, clear, bright flowers.",,,,shade.jpg
2397,,Rosemary,Prostrate,,FALSE,6,Low growing rosemary with many uses. Pooh likes it in his shampoo.,,,,part-sun_sun.jpg
2398,,Rosemary,Salem,,FALSE,6,,,,,sun.jpg
2400,,Sage,Pineapple,,FALSE,6,Red flowers and fruity scents,,,,sun.jpg
2401,,Sage,Purple,,FALSE,6,Purple colored foliage,,,,sun.jpg
2402,,Sage,Tricolor,,FALSE,6,"Ornamental,tricolored, 12-16""",,,,part-sun_sun.jpg
2403,,Sage,Golden,,FALSE,6,Biclored chartruese and green foliage,,,,sun.jpg
2405,,Salvia guaranitica,Costa Rican species,Blue,FALSE,6,"16-24"", electric blue blooms over medium green foliage.Great for borders or containers",,,,part-sun_sun.jpg
2406,,Sanvitallia,Sunbini,,FALSE,6,,,,,part-sun_sun.jpg
2407,,Scaevola,Jacob's White,,FALSE,6,Vigoruos deep green cascading foliage. White blooms from spring to fall. Loves heat and sun.,,,,sun.jpg
2410,,Scaevola,New Blue Wonder,,FALSE,6,Vigoruos deep green cascading foliage. Purple blooms from spring to fall. Loves heat and sun.,,,,sun.jpg
2413,,Artemisia dracunculus,"""French Tarragon""",,FALSE,6,"Slender olive green leaves on upright stems have a tangy, anise like aroma. Hardy.",,,,sun.jpg
2414,,Thymus,White Creeping,,FALSE,6,"Slender, creeping stems and round leaves. Can stand light foot traffic. White flowers.",,,,sun.jpg
2415,,Thymus,Gold Edge,,FALSE,6,Green leaves with yellow edges.,,,,sun.jpg
2416,,Thymus citriodorus,Lemon,,FALSE,6,Lemon scented thyme.,,,,sun.jpg
2417,,Thymus vulgaris,Silver Edge,,FALSE,6,"Ht. 4"" Narrow leaved. Fine compacted grower",,,,sun.jpg
2418,,Torenia,Summer Wave Large,Amethyst,FALSE,6,"Vigorous, creeping/trailing habit, blooms all summer long. Low maintenance. Great shade-loving plant. Purple-pink flowers.",,,,pt-sun_shade.jpg
2421,,Torenia,Summer Wave Large,Blue,FALSE,6,"Vigorous, creeping/trailing habit, blooms all summer long. Low maintenance. Great shade-loving plant. Blue-purple flowers.",,,,pt-sun_shade.jpg
2422,,Verbena,Temari,Bright Red,FALSE,6,"Broad-leafed foliage, bushy, slightly upright habit. Mildew tolerant. Self branching. Bright redflowers.",,,,sun.jpg
2423,,Verbena,Temari,Violet,FALSE,6,"Broad-leafed foliage, Bushy, slightly upright habit. Mildew tolerant. Self branching. Violet flowers.",,,,sun.jpg
2424,,Verbena,Tapien,Salmon,FALSE,6,Fine lacy foliage. Low growing with dense foliage. Quick grower. Mildew tolerant. Continous salmon blooms.,,,,sun.jpg
2425,,Verbena,Temari,Patio Pink,FALSE,6,"Broad-leafed foliage, Bushy, slightly upright habit. Mildew tolerant. Self branching. Light pink flowers.",,,,sun.jpg
2428,,Verbena,Temari,Patio Rose,FALSE,6,"Broad-leafed foliage, Bushy, slightly upright habit. Mildew tolerant. Self branching. Rose-purple flowers.",,,,sun.jpg
2429,,Verbena,Tukana,Denim Blue,FALSE,6,"Broad-leafed foliage, trailing-spreading habit. Extremely disease tolerant. Blue-purple flowers.",,,,sun.jpg
2431,,Verbena,Tukana,Scarlet,FALSE,6,"Broad-leafed foliage, trailing-spreading habit. Extremely disease tolerant. Scarlet-red flowers.",,,,sun.jpg
2435,,Verbena,Tapien,Blue/Violet,FALSE,6,Fine lacy foliage. Low growing with dense foliage. Quick grower. Mildew tolerant. Continous blue-violet blooms.,,,,sun.jpg
2436,,Vinca,Wojo's Gem,Lavender,FALSE,6,Leaves with yellow centers and green edges.,,,,part-sun_sun.jpg
2437,,Vinca,Illumination,Lavender,FALSE,6,Blue flowers in late spring. Variegated foliage. Lemon-colored leaves edged with lime.,,,,part-sun_sun.jpg
2438,,Vinca maculata,,Lavender,FALSE,6,Yellow and green variegation.,,,,sun.jpg
2439,,Vinca,,Lavender,FALSE,6,Green leaves with cream edges.,,,,part-sun_sun.jpg
2442,,Tomato,Sunoma,Red,FALSE,8,2003 trial to replace Halley,,,,sun.jpg
2444,,Pepper,X3R Aristotle,Green-Red,FALSE,8,"Heavey set, thick walls, excellent disease protection. Green fruits ripen red.",,,,sun.jpg
2445,,Pepper,Mingle Mix,,FALSE,8,"A mixture of colored peppers in green, red, yellow, orange, chocolate, white, pink, and lilac.",,,,sun.jpg
2446,,Pumpkin,Longface,,FALSE,8,"Avg.21-26lbs. Elongated shape, perfect to carve.",,,,sun.jpg
2447,0,Pumpkin,Goldrush,,FALSE,8,,,,,blank.jpg
2449,,Tomato,Morning Light,Yellow Grape,FALSE,8,"Indeterminate,tall plant. Yellow grape.",,,,sun.jpg
2450,,Pepper,Merlin,Green-Red,FALSE,8,Large 4-lobed thick walled fruit. Ripens green to red.,,,,sun.jpg
2451,,Cabbage,Tendersweet (71),Green,FALSE,8,,,,,sun.jpg
2452,,Squash- Patty Pan,Sunburst,,FALSE,8,,,,,sun.jpg
2453,,Hot Pepper,Hot Paper Lantern,,FALSE,8,Very Hot !!! Lime green to scarlet red as they ripen- larger than habaneros.,,,,sun.jpg
2454,,Mesculn,Vitamin Green,,FALSE,8,,,,,sun.jpg
2455,,Tomato,Palisade,Red,FALSE,8,Replaces Paragon.,,,,sun.jpg
2456,,Tomato,Sun Cherry,Red,FALSE,8,Small fruited indeterminate round cherry,,,,sun.jpg
2457,0,Beets,Chiogga,,FALSE,8,,,,,blank.jpg
2458,,Cabbage,Red Express,Red,FALSE,8,,,,,sun.jpg
2459,0,Pumpkin Special,Prizewinner,,FALSE,8,,,,,blank.jpg
2460,,Mesculn,Yukina Savoy,,FALSE,8,,,,,sun.jpg
2461,,Mesculn,Red Cabbage,,FALSE,8,,,,,sun.jpg
2462,,Tomato,Red Agate,Red,FALSE,8,2003 trial to replace Halley,,,,sun.jpg
2463,,Leeks,Rikor (75),,FALSE,8,"Excellent sweet flavor. Plant 6"" apart.",,,,sun.jpg
2464,,Lettuce,Blackjack,,FALSE,8,,,,,sun.jpg
2466,,Cucumber,Albi,,FALSE,8,Excellent fresh and for pickling. Fruits are dark green and uniform. Pickling.,,,,sun.jpg
2467,,Cucumber,Olympian,Green,FALSE,8,"Productive. Dark green, stright, 8-9"" long fruit over a long harvest. Slicing.",,,,sun.jpg
2468,,Mesclun,Wild Fire Mix,,FALSE,8,,,,,sun.jpg
2469,,Pepper,X3R Socrates,Green-Red,FALSE,8,"Early, diease tolerant, sturdy plant. Green fruit ripens red.",,,,sun.jpg
2470,,Pepper,Lafayette,Yellow,FALSE,8,"Large size, even ripening. Green fruits ripen yellow",,,,sun.jpg
2471,0,Watermelon - Seedless,Extazy  (SW6008),,FALSE,8,,,,,blank.jpg
2472,0,Beans,Festina,Green,FALSE,8,,,,,blank.jpg
2474,,Cauliflower,Andes,,FALSE,8,,,,,sun.jpg
2475,0,Pumpkin Special,Cinderella,,FALSE,8,,,,,blank.jpg
2476,,Cucumber,Turbo,Green,FALSE,8,Slicing,,,,sun.jpg
2477,,Cucumber,Eureka,,FALSE,8,Pickling,,,,sun.jpg
2478,,Potato,Reddale,,FALSE,8,,,,,sun.jpg
2479,,Potato,Yukon,,FALSE,8,,,,,sun.jpg
2480,,Potato,Redskin,,FALSE,8,,,,,sun.jpg
2481,0,Strawberry,Sabel,,FALSE,12,,,,,blank.jpg
2483,0,Strawberry,Cavendish,,FALSE,12,,,,,blank.jpg
2484,0,Strawberry,Honeoye,,FALSE,12,,,,,blank.jpg
2485,0,Strawberry,Annapolis,,FALSE,12,,,,,blank.jpg
2486,,Papaver orientale,Raspberry Queen,,FALSE,7,"Ht. 34"" Blooms late spring with dark rose  pink flowers.",,,,sun.jpg
2487,,Dicentra,Snowdrift,White,FALSE,7,"Ht. 12-15"" Lovely, pure white heart-shaped flowers that bloom spring and continue until fall. Gray-green ferny foliage.",,,,part-sun.jpg
2488,,Gaillardia  aristata,Bijou,Red/Yellow,FALSE,7,"Blanket flower Ht. 10"" Blooms June-Frost. Petite form with showy red flowers with yellow tips.  Does best in well drained soil that’s not too fertile.",,,,sun.jpg
2489,,Hemerocallis,Bertie Ferris,,FALSE,7,"Ht. 20"" blooms late June. Ruffled, eye-catching persimmon orange self.",,,,sun.jpg
2490,,Hemerocallis,My Melinda,,FALSE,7,"Ht. 24"" Blooms Mid July. Marvelously vigorous with excellent foliage. Pink with a gold throat.",,,,sun.jpg
2491,,Leucanthemum,Crazy Daisy,,FALSE,7,Frilled quilled 2-3'fully double solid white petals around a buttery center-flowers in great abundance all summer,,,,part-sun_sun.jpg
2492,,Pulmonaria l.,Diana Clare,,FALSE,7,,,,,shade.jpg
2493,,Pulmonaria o.,Sissinghurst White,,FALSE,7,"Ht. 12"" Foliage is spotted silver, makes an attractive mound. Pure white flowers in Mid-spring.",,,,shade.jpg
2494,,Salvia nemorosa,East Friesland,Violet,FALSE,7,1-2' violet spikes in June and July. Hardy old standard cultivar.,,,,part-sun_sun.jpg
2496,,Tiarella cordifolia,Spring Symphony,Pink,FALSE,7,"Ht. 4-6"" Deeply cut freckled foliage with profuse displays of very dark pink flowers in spring.",,,,shade.jpg
2497,,Clematis,Mrs. N. Thompson,Violet,FALSE,7,"Ht. 8-10'Blooms May, June&Sept. Avoid pruning. Flowers on previous years growth. Deep violet purple sepals with a bright red bar.",,,,part-sun_sun.jpg
2498,,Clematis,Guernsey Cream,White,FALSE,7,Ht. 8' Blooms early with a second flush on new wood later in season.  Prune in early spring.  Flowers begin almost yellow and fade to a creamy white.,,,,part-sun_sun.jpg
2499,,Clematis,Cardinal Wyszynski,Red,FALSE,7,Ht. 8-10' Blooms:June-Sept. Prune in early spring. Glowing crimson flowers with dark crimson anther and light pink filament.,,,,part-sun_sun.jpg
2500,,Clematis,Asao,Pink,FALSE,7,"Ht. 6-8' Blooms: May, June &Sept. Prune in early spring. Deep rosy-pink ruffled petals with a white bar in the center.",,,,part-sun_sun.jpg
2501,,Phlox,Bright Eyes,Pink,FALSE,7,"Ht. 36""  Summer blooms. Fragrant blooms of clear pink, with red eye. Dependable and highly mildew resistant.",,,,sun.jpg
2502,,Salvia nemorosa,Lubeca,Violet Blue,FALSE,7,"30"" Violet Blue blooms, long lasting.",,,,sun.jpg
2503,,Tricyrtis hirta,Tojen,,FALSE,7,"Blooms late summer. Large, Lavender-purple blooms fade to white in the center. Bold foliage. Likes some shade. Ht. 18-24""",,,,pt-sun_shade.jpg
2514,,Achillea millefolium,Angelique,Red,FALSE,7,"Ht. 20-24"" Blooms Jun-Sep. Dark, blood-red flowers. Green fern-like foliage.",,,,sun.jpg
2515,,Anemone hupehensis,September Charm,Rose,FALSE,7,"Ht. 24-36"" Late summer single rose-pink blooms.",,,,part-sun_sun.jpg
2516,,Astilbe chinensis,Vision in Pink,,FALSE,7,"Ht. 32"" Blooms mid summer. Drought tolerant. Thick upright pale pink plumes. Blue-green foliage.",,,,pt-sun_shade.jpg
2517,,Astilbe s.,Pink Lighting,,FALSE,7,"Ht. 18"" Blooms late summer. Dark green foliage with dark leaf margins. Well branched red-purple flowers turn pink.",,,,pt-sun_shade.jpg
2518,,Astrantia,Rubra,,FALSE,7,"Ht. 6-12"" Blooms in summer. Purple flowers surrounded by papery green bracts. Great cut flower, long lasting.",,,,part-sun_sun.jpg
2519,,Campanula c.,Bavaria Blue,,FALSE,7,"Ht. 4"" Blooms in summer.  Mat-forming plant.  Ideal for edging, rock garden, or container. Sky blue flowers. Needs good drainage.",,,,part-sun_sun.jpg
2520,,Campanula  l.,London Anna,,FALSE,7,"Ht. 40-45"" Blooms June-Sept. Milky pink flower clusters on sturdy, erect plants.",,,,part-sun_sun.jpg
2521,,Campanula  x.,Kent Belle,,FALSE,7,"Ht. 36"" Blooms all summer when cut back. 2"" bell-shaped grape ice colored flowers dangle from upright stalks.",,,,part-sun_sun.jpg
2522,,Chelone obliqua,,Pink,FALSE,7,"Ht. 18-24"" Blooms late summer. Shorter stems and narrower leaves than C. lyonii with loads of rose-pink flowers.",,,,sun.jpg
2523,,Cimicifuga ramosa,Brunette,White,FALSE,7,"Ht. 36-48"" Blooms late summer-fall. Pale green foliage with exceptionally long creamy white bottlebrush flowers.",,,,shade.jpg
2524,,Coreopsis,Limerock Ruby,Burgundy,FALSE,6,"Ht. 18-22"" Blooms in summer. Large 1.5"" daisy flowers are ruby red with yellow centers. Blooms all summer and well into the first cooler days of fall.",,,,part-sun_sun.jpg
2525,,Dianthus,First love,Pink,FALSE,7,"Ht. 15"" Blooms spring-fall. Intensely fragrant flowers change from white to deep rose-pink. Drought tolerant.",,,,part-sun_sun.jpg
2526,,Dicentra,King Of Hearts,Pink,FALSE,7,"Ht. 8"" Blooms spring. Very lovely, finely cut soft grayish green foliage and rosy pink heart-shapedflowers.",,,,part-sun.jpg
2527,,Dodecatheon x.,Aphrodite,Pink,FALSE,7,"Ht. 20"" Blooms early summer. Delicate, pink, cyclamen-like flowers. Excellent for woodlands. Prefers very well drained soil.",,,,pt-sun_shade.jpg
2528,,Geranium cinereum,Purple Pillow,,FALSE,7,"DEER RESISTANT! Ht. 6"" Blooms June-Aug. Compact plant produces red purple flowers withdark veins. Thrives in partial shade. Attracts butterflies",,,,part-sun_sun.jpg
2529,,Geranium,Patricia,,FALSE,7,"DEER RESISTANT! Ht. 18-24"" Large green foliage. Rosy-magenta flowers with dark center eye. Blooms June-Sept.",,,,part-sun_sun.jpg
2530,,Helenium,Wyndley,Copper,FALSE,7,"Ht. 24-36""  Copper/orange daisy like flowers, very floriferous. Great cut flower.",,,,sun.jpg
2531,,Hemerocallis,Barbara Mitchell,Pink,FALSE,7,"Ht. 20"" Blooms Mid July. Pale lavender pink with bright green throat with consistent round petals and light ruffles. Long flowering. Very popular, a 'Must have'.",,,,sun.jpg
2532,,Hemerocallis,Lullaby Baby,Pink,FALSE,7,"Ht. 24"" Blooms late June early July. Light pink flowers above semi evergreen foliage. Fragrant.",,,,sun.jpg
2533,,Hemerocallis,Lusty Leland,Red,FALSE,7,"Ht. 28"" Blooms Mid July. Large red extended blooms, excellent branching stems.",,,,sun.jpg
2534,,Hemerocallis,Salieri,Deep purple,FALSE,7,"Ht. 26"" blooms late June. Very dark purple almost black velvety flowers. Strong plants, extended bloom.",,,,sun.jpg
2535,,Geranium sanguineum,Ankum's Pride,,FALSE,7,DEER RESISTANT! Drought tolerant too. Low and bushy plant with bright pink flowers for most of summer.,,,,part-sun_sun.jpg
2536,,Hemerocallis,Vanilla Fluff,Creamy white,FALSE,7,,,,,sun.jpg
2537,,Heuchera,Amber Waves,Rose,FALSE,7,"Ht. 8"" Flower Ht. 12"" stunning ruffled amber-gold foliage. Light rose colored flowers. Prefer semi-shade and moist well drained soil.",,,,pt-sun_shade.jpg
2538,,Heuchera  americana,Green Spice,,FALSE,7,"Ht. 9"" flower Ht. 28"" large dark gray-edged silver leaves and purple venation. Prefer semi-shade and moist well drained soil.",,,,pt-sun_shade.jpg
